txn_id,date,sender_account,receiver_account,amount,currency,txn_type,is_suspicious,SAR_filed
TXN-00029471,2025-09-07,CUST-004132,CUST-001648,3070.12,USD,check,False,False
TXN-00029472,2025-09-08,CUST-003773,CUST-000599,2135.61,USD,deposit,False,False
TXN-00029473,2025-07-08,CUST-002949,CUST-004544,4819.79,USD,check,True,False
TXN-00029474,2025-06-06,CUST-003790,CUST-000858,4933.6,USD,check,False,False
TXN-00029475,2026-02-23,CUST-000462,CUST-002954,1509.71,USD,transfer,False,False
TXN-00029476,2026-03-18,CUST-004681,CUST-001834,3482.12,USD,transfer,False,False
TXN-00029477,2025-10-17,CUST-003203,CUST-000196,16708.4,MXN,check,False,False
TXN-00029478,2025-04-02,CUST-004261,CUST-003917,4307.36,GBP,wire,False,False
TXN-00029479,2025-05-15,CUST-001401,CUST-004830,1859.6,EUR,deposit,False,False
TXN-00029480,2025-11-09,CUST-000019,CUST-002274,2689.82,USD,ATM,False,False
TXN-00029481,2025-07-21,CUST-001323,CUST-004665,4925.23,EUR,withdrawal,False,False
TXN-00029482,2025-04-24,CUST-001196,CUST-003780,4283.75,EUR,ATM,False,False
TXN-00029483,2025-11-03,CUST-000216,CUST-004747,1105.73,USD,transfer,False,False
TXN-00029484,2025-07-07,CUST-004958,CUST-002655,4662.93,USD,check,False,False
TXN-00029485,2025-08-15,CUST-000387,CUST-001725,4506.83,EUR,check,False,False
TXN-00029486,2025-12-17,CUST-000200,CUST-004171,1720.77,USD,deposit,False,False
TXN-00029487,2025-04-23,CUST-002435,CUST-001549,3324.45,MXN,transfer,False,False
TXN-00029488,2025-12-09,CUST-004485,CUST-003084,1393.5,USD,check,False,False
TXN-00029489,2025-09-24,CUST-001521,CUST-003998,3337.12,EUR,deposit,False,False
TXN-00029490,2025-04-28,CUST-000002,CUST-003005,3565.12,USD,deposit,False,False
TXN-00029491,2025-04-15,CUST-003878,CUST-002576,31412.08,GBP,check,False,False
TXN-00029492,2026-02-06,CUST-000247,CUST-002232,1828.86,USD,withdrawal,False,False
TXN-00029493,2025-05-22,CUST-003076,CUST-002791,4910.53,MXN,ATM,False,False
TXN-00029494,2025-08-24,CUST-004385,CUST-000658,4664.19,USD,withdrawal,False,False
TXN-00029495,2025-08-31,CUST-002708,CUST-001788,1870.6,USD,check,False,False
TXN-00029496,2025-08-20,CUST-003442,CUST-000294,4600.97,GBP,ATM,False,False
TXN-00029497,2025-10-04,CUST-003696,CUST-004333,3699.14,USD,check,False,False
TXN-00029498,2026-02-09,CUST-001615,CUST-000228,1861.85,GBP,transfer,False,False
TXN-00029499,2025-08-03,CUST-003358,CUST-000884,2622.18,USD,withdrawal,False,False
TXN-00029500,2025-07-05,CUST-003975,CUST-000772,4650.8,EUR,ATM,False,False
TXN-00029501,2025-09-14,CUST-002155,CUST-004246,1471.87,USD,ATM,False,False
TXN-00029502,2025-05-31,CUST-003504,CUST-001207,4381.1,USD,withdrawal,False,False
TXN-00029503,2025-06-05,CUST-004328,CUST-004707,31203.57,USD,wire,False,False
TXN-00029504,2025-10-15,CUST-001642,CUST-002703,1979.64,USD,wire,False,False
TXN-00029505,2025-11-09,CUST-000890,CUST-001312,2933.1,MXN,check,False,False
TXN-00029506,2025-05-07,CUST-003767,CUST-000816,2897.86,USD,wire,False,False
TXN-00029507,2026-02-24,CUST-000900,CUST-004519,12025.97,USD,deposit,False,False
TXN-00029508,2025-04-21,CUST-004651,CUST-001599,3151.27,GBP,wire,False,False
TXN-00029509,2026-03-25,CUST-004878,CUST-002887,2024.91,GBP,transfer,False,False
TXN-00029510,2025-11-08,CUST-003940,CUST-000731,1318.96,USD,wire,False,False
TXN-00029511,2025-04-12,CUST-002598,CUST-004431,2332.58,USD,wire,False,False
TXN-00029512,2025-08-31,CUST-002635,CUST-003797,4912.57,USD,wire,True,False
TXN-00029513,2025-04-04,CUST-001903,CUST-000542,1193.93,USD,transfer,True,False
TXN-00029514,2025-09-28,CUST-002263,CUST-002240,2038.52,USD,ATM,False,False
TXN-00029515,2026-03-27,CUST-003912,CUST-004302,257.24,USD,deposit,False,False
TXN-00029516,2025-11-16,CUST-003334,CUST-000974,4837.14,USD,withdrawal,False,False
TXN-00029517,2025-12-27,CUST-004007,CUST-000058,4587.85,USD,withdrawal,False,False
TXN-00029518,2025-06-09,CUST-004858,CUST-001391,2203.94,USD,withdrawal,False,False
TXN-00029519,2025-04-28,CUST-001549,CUST-002358,1651.98,USD,deposit,False,False
TXN-00029520,2026-01-06,CUST-004616,CUST-000798,3872.3,USD,wire,False,False
TXN-00029521,2025-10-20,CUST-003831,CUST-003950,4305.37,USD,transfer,False,False
TXN-00029522,2025-04-05,CUST-002021,CUST-004637,48479.61,USD,transfer,False,False
TXN-00029523,2025-10-02,CUST-000736,CUST-004396,2013.11,USD,wire,False,False
TXN-00029524,2025-10-13,CUST-004931,CUST-004725,1777.29,USD,withdrawal,False,False
TXN-00029525,2025-11-21,CUST-004936,CUST-002656,923.84,USD,wire,False,False
TXN-00029526,2026-03-16,CUST-003813,CUST-000644,3721.6,USD,ATM,False,False
TXN-00029527,2025-04-06,CUST-001445,CUST-002282,1481.49,GBP,ATM,False,False
TXN-00029528,2025-05-23,CUST-004394,CUST-002506,2600.38,USD,deposit,False,False
TXN-00029529,2026-01-08,CUST-000837,CUST-000719,1730.83,USD,check,True,False
TXN-00029530,2025-04-25,CUST-003581,CUST-002943,2249.07,GBP,wire,False,False
TXN-00029531,2025-04-30,CUST-002409,CUST-002807,447.96,GBP,check,False,False
TXN-00029532,2025-05-30,CUST-000364,CUST-002033,4101.96,USD,transfer,False,False
TXN-00029533,2026-03-04,CUST-000406,CUST-001775,2147.62,USD,withdrawal,False,False
TXN-00029534,2025-08-25,CUST-003834,CUST-004306,4310.05,USD,ATM,False,False
TXN-00029535,2025-05-22,CUST-001729,CUST-003444,1185.06,USD,check,False,False
TXN-00029536,2026-02-11,CUST-002328,CUST-000407,561.6,USD,transfer,False,False
TXN-00029537,2025-06-30,CUST-000320,CUST-002989,3422.09,GBP,wire,False,False
TXN-00029538,2025-05-02,CUST-004112,CUST-002555,4136.28,GBP,check,False,False
TXN-00029539,2025-06-18,CUST-000478,CUST-000833,2469.63,GBP,ATM,False,False
TXN-00029540,2025-08-19,CUST-004529,CUST-001090,27085.58,GBP,wire,False,False
TXN-00029541,2026-02-11,CUST-001315,CUST-002699,4141.99,USD,deposit,False,False
TXN-00029542,2026-01-06,CUST-001526,CUST-003136,4812.69,USD,transfer,False,False
TXN-00029543,2025-10-02,CUST-000336,CUST-000061,2647.45,EUR,ATM,False,False
TXN-00029544,2026-01-22,CUST-004505,CUST-001635,1916.0,MXN,transfer,False,False
TXN-00029545,2025-09-17,CUST-001564,CUST-000850,3617.44,GBP,ATM,False,False
TXN-00029546,2025-08-31,CUST-003319,CUST-001556,1726.26,USD,wire,False,False
TXN-00029547,2026-02-19,CUST-000252,CUST-001776,1112.95,GBP,ATM,False,False
TXN-00029548,2025-08-20,CUST-001556,CUST-002989,1837.54,USD,ATM,False,False
TXN-00029549,2025-09-13,CUST-004327,CUST-002429,847.64,USD,deposit,False,False
TXN-00029550,2025-12-07,CUST-002155,CUST-001748,4079.65,USD,check,False,False
TXN-00029551,2026-03-15,CUST-004908,CUST-000629,99.94,MXN,transfer,False,False
TXN-00029552,2025-11-27,CUST-000257,CUST-000081,1410.66,USD,check,False,False
TXN-00029553,2026-02-03,CUST-001396,CUST-003628,4940.29,USD,ATM,False,False
TXN-00029554,2026-03-25,CUST-002003,CUST-004658,785.19,GBP,transfer,False,False
TXN-00029555,2025-05-05,CUST-001331,CUST-002111,929.58,MXN,wire,False,False
TXN-00029556,2025-12-16,CUST-002326,CUST-003810,3185.2,USD,check,False,False
TXN-00029557,2026-02-07,CUST-004901,CUST-001641,12204.14,USD,withdrawal,False,False
TXN-00029558,2025-10-16,CUST-002047,CUST-003434,2012.33,USD,transfer,False,False
TXN-00029559,2025-04-12,CUST-004222,CUST-001442,2790.95,USD,check,False,False
TXN-00029560,2025-08-17,CUST-000769,CUST-002899,3626.58,EUR,deposit,False,False
TXN-00029561,2025-10-10,CUST-001088,CUST-000026,1867.73,EUR,wire,False,False
TXN-00029562,2025-11-07,CUST-004981,CUST-002134,459.25,USD,deposit,False,False
TXN-00029563,2025-03-29,CUST-000894,CUST-002374,3757.55,USD,ATM,False,False
TXN-00029564,2025-05-05,CUST-000046,CUST-003280,1668.15,USD,transfer,False,False
TXN-00029565,2025-11-21,CUST-004289,CUST-001142,4834.42,GBP,wire,False,False
TXN-00029566,2026-02-13,CUST-004699,CUST-000980,4079.56,USD,transfer,False,False
TXN-00029567,2026-03-25,CUST-003300,CUST-002364,2320.66,USD,transfer,False,False
TXN-00029568,2025-09-07,CUST-001972,CUST-001196,407506.86,EUR,check,False,False
TXN-00029569,2025-09-26,CUST-001422,CUST-001081,3048.17,EUR,ATM,False,False
TXN-00029570,2025-09-07,CUST-002757,CUST-003633,4557.43,GBP,check,False,False
TXN-00029571,2025-08-27,CUST-002636,CUST-003236,3019.69,EUR,ATM,False,False
TXN-00029572,2026-02-25,CUST-001080,CUST-004300,4930.23,USD,withdrawal,False,False
TXN-00029573,2025-12-11,CUST-002277,CUST-003355,2067.76,USD,withdrawal,False,False
TXN-00029574,2025-11-20,CUST-001877,CUST-003460,3812.02,USD,transfer,False,False
TXN-00029575,2025-08-04,CUST-004506,CUST-004739,707.06,USD,deposit,False,False
TXN-00029576,2025-07-22,CUST-004949,CUST-002277,4379.43,USD,deposit,False,False
TXN-00029577,2026-01-29,CUST-004768,CUST-004607,2943.83,USD,deposit,False,False
TXN-00029578,2025-04-23,CUST-004029,CUST-004529,1921.82,GBP,wire,False,False
TXN-00029579,2025-05-18,CUST-004500,CUST-002961,1259.64,USD,withdrawal,False,False
TXN-00029580,2025-07-24,CUST-003263,CUST-002391,33574.85,EUR,transfer,False,False
TXN-00029581,2025-12-11,CUST-000719,CUST-001931,902.97,MXN,check,False,False
TXN-00029582,2025-07-03,CUST-001764,CUST-000249,1414.57,MXN,deposit,False,False
TXN-00029583,2025-09-27,CUST-004286,CUST-000968,1817.96,GBP,transfer,False,False
TXN-00029584,2025-11-04,CUST-003001,CUST-000189,3987.12,USD,wire,False,False
TXN-00029585,2025-08-25,CUST-003117,CUST-001268,3188.7,USD,ATM,False,False
TXN-00029586,2026-02-05,CUST-002921,CUST-004670,9468.98,EUR,ATM,False,False
TXN-00029587,2025-07-18,CUST-002734,CUST-000565,2585.42,USD,ATM,False,False
TXN-00029588,2025-06-11,CUST-003669,CUST-000975,1672.89,MXN,ATM,False,False
TXN-00029589,2025-11-24,CUST-004807,CUST-000761,4448.84,GBP,wire,True,False
TXN-00029590,2025-11-11,CUST-002449,CUST-001500,3230.39,EUR,withdrawal,False,False
TXN-00029591,2026-02-12,CUST-000763,CUST-000046,2757.12,USD,ATM,False,False
TXN-00029592,2025-12-14,CUST-004075,CUST-001877,1518.31,USD,withdrawal,False,False
TXN-00029593,2025-08-24,CUST-001330,CUST-004141,2571.44,EUR,wire,False,False
TXN-00029594,2025-09-05,CUST-004414,CUST-001769,2348.97,USD,transfer,False,False
TXN-00029595,2025-06-16,CUST-000850,CUST-001145,378.53,USD,check,False,False
TXN-00029596,2026-03-12,CUST-004498,CUST-000659,1313.7,EUR,transfer,False,False
TXN-00029597,2025-07-15,CUST-002281,CUST-001299,738.93,USD,deposit,False,False
TXN-00029598,2026-02-09,CUST-001274,CUST-002211,518.6,USD,deposit,False,False
TXN-00029599,2025-04-07,CUST-003083,CUST-002896,3135.37,USD,check,False,False
TXN-00029600,2025-12-03,CUST-000191,CUST-000133,1360.53,USD,ATM,False,False
TXN-00029601,2026-02-24,CUST-002282,CUST-002708,85.4,USD,check,False,False
TXN-00029602,2025-07-28,CUST-000439,CUST-003698,2490.04,GBP,wire,True,False
TXN-00029603,2026-01-20,CUST-002843,CUST-001133,3977.55,USD,withdrawal,False,False
TXN-00029604,2025-11-13,CUST-002836,CUST-000265,2851.05,GBP,wire,False,False
TXN-00029605,2026-03-09,CUST-002300,CUST-003609,42669.22,GBP,withdrawal,False,False
TXN-00029606,2025-04-18,CUST-003873,CUST-003841,30697.48,USD,check,False,False
TXN-00029607,2025-09-23,CUST-004963,CUST-001107,3623.26,GBP,ATM,False,False
TXN-00029608,2025-10-18,CUST-004758,CUST-004119,681.46,EUR,withdrawal,False,False
TXN-00029609,2025-07-05,CUST-000348,CUST-002077,137.17,GBP,deposit,False,False
TXN-00029610,2025-09-12,CUST-001372,CUST-001626,2907.71,MXN,wire,False,False
TXN-00029611,2025-12-23,CUST-001440,CUST-001575,1391.2,GBP,wire,False,False
TXN-00029612,2025-08-16,CUST-004505,CUST-003571,3612.19,USD,check,False,False
TXN-00029613,2025-05-29,CUST-000384,CUST-003444,3333.32,GBP,ATM,False,False
TXN-00029614,2026-01-02,CUST-000993,CUST-004882,4022.73,USD,transfer,False,False
TXN-00029615,2025-11-29,CUST-001219,CUST-003228,828.64,MXN,transfer,False,False
TXN-00029616,2026-01-29,CUST-004774,CUST-001640,2735.57,USD,withdrawal,False,False
TXN-00029617,2026-01-07,CUST-002820,CUST-000442,4813.8,EUR,transfer,False,False
TXN-00029618,2025-05-14,CUST-001102,CUST-001877,3936.3,EUR,ATM,False,False
TXN-00029619,2025-11-06,CUST-004488,CUST-002897,2851.65,USD,withdrawal,False,False
TXN-00029620,2025-10-15,CUST-004904,CUST-003042,307.65,USD,wire,False,False
TXN-00029621,2025-09-26,CUST-002400,CUST-002256,289331.22,USD,wire,False,False
TXN-00029622,2025-05-30,CUST-000675,CUST-004932,150.35,GBP,transfer,False,False
TXN-00029623,2025-10-05,CUST-001946,CUST-003887,6800.79,USD,deposit,False,False
TXN-00029624,2025-07-04,CUST-001119,CUST-003436,36866.11,GBP,ATM,False,False
TXN-00029625,2025-07-09,CUST-001476,CUST-003402,2376.58,GBP,deposit,False,False
TXN-00029626,2025-04-14,CUST-001721,CUST-004647,10153.38,USD,transfer,False,False
TXN-00029627,2026-01-07,CUST-004819,CUST-004962,3849.53,USD,deposit,False,False
TXN-00029628,2026-02-27,CUST-001005,CUST-003045,18496.67,EUR,transfer,False,False
TXN-00029629,2025-11-23,CUST-004714,CUST-003397,2287.75,USD,withdrawal,False,False
TXN-00029630,2025-04-22,CUST-002861,CUST-002746,962.95,USD,check,False,False
TXN-00029631,2026-03-01,CUST-003970,CUST-002636,1798.78,GBP,wire,False,False
TXN-00029632,2025-10-23,CUST-001139,CUST-004135,2330.68,MXN,ATM,False,False
TXN-00029633,2025-06-06,CUST-004504,CUST-003535,2962.53,USD,check,False,False
TXN-00029634,2025-12-01,CUST-001120,CUST-004523,2672.82,USD,ATM,False,False
TXN-00029635,2026-03-16,CUST-002958,CUST-000919,895.49,EUR,deposit,False,False
TXN-00029636,2025-06-08,CUST-000937,CUST-001306,4112.41,USD,wire,False,False
TXN-00029637,2026-02-17,CUST-002020,CUST-000394,42907.76,USD,withdrawal,False,False
TXN-00029638,2025-05-25,CUST-002599,CUST-000812,2805.3,USD,withdrawal,False,False
TXN-00029639,2025-06-27,CUST-003727,CUST-001743,2282.34,GBP,ATM,False,False
TXN-00029640,2026-02-03,CUST-003723,CUST-000104,247.27,USD,check,False,False
TXN-00029641,2026-02-01,CUST-003697,CUST-000708,268.67,USD,check,False,False
TXN-00029642,2025-08-02,CUST-002530,CUST-000298,313.28,USD,transfer,False,False
TXN-00029643,2025-09-16,CUST-002546,CUST-004219,139.88,USD,withdrawal,False,False
TXN-00029644,2025-12-15,CUST-003985,CUST-000301,3530.36,USD,wire,False,False
TXN-00029645,2025-09-05,CUST-003294,CUST-004087,981.21,USD,withdrawal,False,False
TXN-00029646,2025-10-03,CUST-003228,CUST-001343,3106.98,USD,ATM,False,False
TXN-00029647,2025-05-23,CUST-003627,CUST-002863,10770.65,GBP,withdrawal,False,False
TXN-00029648,2025-09-11,CUST-001832,CUST-000818,40408.68,USD,wire,False,False
TXN-00029649,2025-12-28,CUST-004931,CUST-003362,4034.46,USD,wire,False,False
TXN-00029650,2025-12-11,CUST-000468,CUST-000395,4706.06,USD,ATM,False,False
TXN-00029651,2025-08-23,CUST-002299,CUST-000467,798.61,USD,deposit,False,False
TXN-00029652,2025-11-27,CUST-002748,CUST-001299,1412.15,USD,ATM,False,False
TXN-00029653,2025-05-17,CUST-000160,CUST-003726,3062.18,USD,wire,False,False
TXN-00029654,2025-08-01,CUST-003815,CUST-004556,4406.78,MXN,wire,False,False
TXN-00029655,2025-05-05,CUST-004756,CUST-000655,1377.94,USD,check,False,False
TXN-00029656,2025-10-13,CUST-002867,CUST-004622,30730.99,USD,wire,False,False
TXN-00029657,2025-10-28,CUST-003976,CUST-002721,1249.27,USD,withdrawal,False,False
TXN-00029658,2025-06-03,CUST-003389,CUST-002139,2512.29,EUR,withdrawal,False,False
TXN-00029659,2025-11-21,CUST-002131,CUST-002363,3144.32,USD,deposit,False,False
TXN-00029660,2025-07-08,CUST-002212,CUST-002915,447.24,GBP,check,False,False
TXN-00029661,2026-01-15,CUST-003785,CUST-004037,2305.83,USD,wire,False,False
TXN-00029662,2026-01-28,CUST-000903,CUST-000286,4496.83,USD,ATM,False,False
TXN-00029663,2026-03-03,CUST-003965,CUST-003870,229.91,USD,check,False,False
TXN-00029664,2025-09-30,CUST-004894,CUST-001084,16697.02,EUR,ATM,False,False
TXN-00029665,2026-01-02,CUST-000492,CUST-002204,4286.11,USD,transfer,False,False
TXN-00029666,2025-09-24,CUST-003619,CUST-004061,2610.22,USD,ATM,False,False
TXN-00029667,2026-02-17,CUST-002281,CUST-004491,2257.29,USD,withdrawal,False,False
TXN-00029668,2025-11-26,CUST-004522,CUST-004364,4952.56,USD,withdrawal,False,False
TXN-00029669,2025-06-25,CUST-003202,CUST-003175,4437.09,MXN,check,False,False
TXN-00029670,2026-01-08,CUST-001347,CUST-004329,716.79,MXN,wire,False,False
TXN-00029671,2025-05-06,CUST-000006,CUST-000844,3511.48,EUR,withdrawal,False,False
TXN-00029672,2026-01-06,CUST-002873,CUST-004767,2842.94,MXN,wire,False,False
TXN-00029673,2025-06-14,CUST-003898,CUST-001633,3059.06,EUR,withdrawal,False,False
TXN-00029674,2025-08-20,CUST-001699,CUST-002338,2262.56,USD,wire,False,False
TXN-00029675,2025-06-19,CUST-000173,CUST-004381,4402.52,USD,ATM,False,False
TXN-00029676,2026-03-23,CUST-002942,CUST-002818,3252.72,USD,deposit,False,False
TXN-00029677,2025-12-04,CUST-001674,CUST-001600,3046.02,MXN,check,False,False
TXN-00029678,2026-01-17,CUST-003859,CUST-002485,3565.02,USD,check,False,False
TXN-00029679,2025-12-14,CUST-004004,CUST-000677,1091.47,MXN,deposit,False,False
TXN-00029680,2026-01-18,CUST-003246,CUST-000336,898.51,USD,withdrawal,False,False
TXN-00029681,2025-08-11,CUST-000861,CUST-002434,3300.75,USD,withdrawal,False,False
TXN-00029682,2025-08-20,CUST-004407,CUST-001241,1413.93,MXN,wire,False,False
TXN-00029683,2025-08-20,CUST-002510,CUST-004954,1801.02,USD,check,False,False
TXN-00029684,2025-08-22,CUST-000674,CUST-004973,3383.86,USD,ATM,False,False
TXN-00029685,2025-06-11,CUST-003598,CUST-004369,349.37,USD,deposit,False,False
TXN-00029686,2025-08-13,CUST-002065,CUST-000411,4039.08,EUR,wire,False,False
TXN-00029687,2025-04-24,CUST-000784,CUST-003590,2664.35,MXN,transfer,False,False
TXN-00029688,2025-11-19,CUST-000021,CUST-001205,2220.76,MXN,transfer,False,False
TXN-00029689,2025-04-02,CUST-000363,CUST-001853,413.44,USD,transfer,False,False
TXN-00029690,2025-05-18,CUST-002823,CUST-004537,3703.44,USD,check,False,False
TXN-00029691,2025-05-17,CUST-004370,CUST-002760,741.13,USD,transfer,False,False
TXN-00029692,2025-06-05,CUST-001446,CUST-003220,6296.12,MXN,transfer,False,False
TXN-00029693,2025-10-03,CUST-004721,CUST-002399,855.58,USD,wire,False,False
TXN-00029694,2025-12-09,CUST-001064,CUST-004786,2696.11,GBP,deposit,False,False
TXN-00029695,2025-10-26,CUST-002176,CUST-001640,28279.91,USD,wire,False,False
TXN-00029696,2025-11-24,CUST-003923,CUST-001934,3237.46,USD,transfer,False,False
TXN-00029697,2025-05-15,CUST-002925,CUST-000616,1265.37,USD,ATM,False,False
TXN-00029698,2026-01-23,CUST-003074,CUST-001762,2343.41,USD,check,False,False
TXN-00029699,2025-10-06,CUST-003765,CUST-002380,4087.67,USD,withdrawal,False,False
TXN-00029700,2025-10-06,CUST-003398,CUST-003593,2346.2,MXN,deposit,False,False
TXN-00029701,2026-03-25,CUST-003508,CUST-001692,4015.78,USD,transfer,False,False
TXN-00029702,2026-03-27,CUST-004749,CUST-002068,2392.36,MXN,check,False,False
TXN-00029703,2025-05-27,CUST-004302,CUST-004279,8978.64,EUR,withdrawal,False,False
TXN-00029704,2025-10-03,CUST-001541,CUST-004889,4325.63,USD,wire,False,False
TXN-00029705,2025-05-30,CUST-003229,CUST-000470,3993.94,GBP,transfer,False,False
TXN-00029706,2025-11-28,CUST-002032,CUST-001477,4015.3,USD,deposit,False,False
TXN-00029707,2026-02-05,CUST-003179,CUST-003351,4763.81,MXN,withdrawal,False,False
TXN-00029708,2025-07-02,CUST-000617,CUST-001017,1653.53,USD,deposit,False,False
TXN-00029709,2025-07-21,CUST-000212,CUST-000825,4650.32,USD,check,False,False
TXN-00029710,2026-01-29,CUST-003499,CUST-003656,1200.54,USD,deposit,False,False
TXN-00029711,2025-10-10,CUST-002237,CUST-001705,3147.01,USD,ATM,False,False
TXN-00029712,2026-03-24,CUST-002785,CUST-003762,325032.4,USD,deposit,False,False
TXN-00029713,2025-08-09,CUST-001018,CUST-002568,1537.08,MXN,check,False,False
TXN-00029714,2025-12-08,CUST-004260,CUST-000947,1931.65,USD,check,False,False
TXN-00029715,2025-08-05,CUST-001614,CUST-002574,2428.79,EUR,deposit,False,False
TXN-00029716,2025-11-06,CUST-000194,CUST-001054,2112.47,EUR,wire,False,False
TXN-00029717,2025-07-01,CUST-002011,CUST-001308,837.19,GBP,check,False,False
TXN-00029718,2026-01-16,CUST-003676,CUST-003065,3885.75,GBP,deposit,False,False
TXN-00029719,2025-05-22,CUST-000476,CUST-004931,4926.5,USD,withdrawal,False,False
TXN-00029720,2025-07-20,CUST-004407,CUST-001104,309.08,USD,check,False,False
TXN-00029721,2025-05-17,CUST-000901,CUST-003575,2524.51,GBP,check,False,False
TXN-00029722,2026-02-04,CUST-000714,CUST-001099,4063.9,USD,wire,False,False
TXN-00029723,2025-04-29,CUST-000433,CUST-001587,4168.01,USD,deposit,False,False
TXN-00029724,2025-09-06,CUST-001582,CUST-000521,2350.69,USD,check,False,False
TXN-00029725,2025-05-05,CUST-000436,CUST-004288,3735.22,GBP,transfer,False,False
TXN-00029726,2025-12-30,CUST-000105,CUST-003324,337.81,GBP,wire,False,False
TXN-00029727,2025-09-14,CUST-001045,CUST-000558,12695.17,USD,ATM,False,False
TXN-00029728,2025-04-19,CUST-003690,CUST-003559,4843.09,MXN,ATM,False,False
TXN-00029729,2025-05-04,CUST-004292,CUST-001570,147.51,MXN,transfer,False,False
TXN-00029730,2025-05-22,CUST-003440,CUST-002682,4779.4,GBP,wire,False,False
TXN-00029731,2025-10-22,CUST-002882,CUST-003883,3770.76,USD,transfer,False,False
TXN-00029732,2025-04-17,CUST-000041,CUST-004154,28510.96,GBP,check,False,False
